genotype,lib,chrs,start,stop,cos,width
wt,718,Chr4,8308353,8308538,8308445,185
wt,718,Chr5,9046830,9047635,9047232,805
wt,718,Chr5,23779814,23782324,23781069,2510
wt,719,Chr1,9453979,9454815,9454397,836
wt,719,Chr1,30030928,30034716,30032822,3788
wt,719,Chr3,6492973,6493214,6493093,241
wt,719,Chr4,280328,280777,280552,449
wt,719,Chr4,8384660,8384810,8384735,150
wt,719,Chr4,17466013,17466311,17466162,298
wt,719,Chr5,7176251,7176262,7176257,11
wt,732,Chr1,13258636,13258927,13258782,291
wt,732,Chr2,1917820,1917891,1917856,71
wt,732,Chr2,16248770,16248898,16248834,128
wt,732,Chr4,7763529,7763921,7763725,392
wt,746,Chr1,16271774,16272920,16272347,1146
wt,746,Chr2,2284550,2284584,2284567,34
wt,746,Chr2,8468172,8468905,8468538,733
wt,746,Chr2,15216245,15216277,15216261,32
wt,746,Chr3,10324963,10325509,10325236,546
wt,746,Chr4,5240197,5240515,5240356,318
wt,746,Chr5,10687010,10687111,10687060,101
wt,748,Chr1,16484704,16485947,16485326,1243
wt,748,Chr1,18183302,18183740,18183521,438
wt,748,Chr1,28362736,28364685,28363710,1949
wt,748,Chr2,6022394,6022568,6022481,174
wt,748,Chr2,6844901,6845133,6845017,232
wt,748,Chr2,16328220,16328729,16328474,509
wt,748,Chr3,7602961,7603013,7602987,52
wt,748,Chr3,15778933,15779016,15778975,83
wt,748,Chr4,8648283,8648335,8648309,52
wt,748,Chr5,1761788,1761857,1761822,69
wt,763,Chr1,17385369,17386168,17385769,799
wt,763,Chr1,24542264,24542647,24542456,383
wt,763,Chr2,221121,221282,221201,161
wt,763,Chr2,19142889,19144419,19143654,1530
wt,763,Chr3,14754790,14754868,14754829,78
wt,763,Chr4,5348150,5359972,5354061,11822
wt,767,Chr1,12064760,12064845,12064802,85
wt,767,Chr1,20312296,20313113,20312704,817
wt,767,Chr2,7124782,7125033,7124908,251
wt,767,Chr2,8502011,8502146,8502079,135
wt,767,Chr3,7155917,7156570,7156243,653
wt,767,Chr3,8150455,8150483,8150469,28
wt,767,Chr5,10262010,10262208,10262109,198
wt,767,Chr5,26613693,26613727,26613710,34
wt,799,Chr1,10492032,10492576,10492304,544
wt,799,Chr1,25379037,25379938,25379487,901
wt,799,Chr2,376090,376529,376310,439
wt,799,Chr2,12228233,12228500,12228367,267
wt,799,Chr3,11141102,11141320,11141211,218
wt,799,Chr4,9120135,9120376,9120255,241
wt,799,Chr4,13823571,13832324,13827947,8753
wt,799,Chr5,1139548,1140076,1139812,528
wt,803,Chr1,4875390,4876547,4875968,1157
wt,803,Chr1,13290507,13290596,13290551,89
wt,803,Chr1,25704552,25705029,25704790,477
wt,803,Chr2,11148033,11148237,11148135,204
wt,803,Chr2,19020014,19020654,19020334,640
wt,803,Chr3,11104932,11105279,11105106,347
wt,803,Chr3,18294373,18294636,18294505,263
wt,803,Chr5,1930579,1930612,1930595,33
wt,803,Chr5,15896793,15898386,15897589,1593
wt,803,Chr5,22834756,22835179,22834968,423
wt,807,Chr1,6912980,6913079,6913030,99
wt,807,Chr2,1153548,1154050,1153799,502
wt,807,Chr2,16332146,16332975,16332560,829
wt,807,Chr2,17722465,17723840,17723153,1375
wt,807,Chr4,6269527,6269858,6269693,331
wt,807,Chr4,9250172,9252831,9251502,2659
wt,807,Chr4,17985488,17985556,17985522,68
wt,807,Chr5,14811686,14811763,14811724,77
wt,922,Chr1,6677919,6678403,6678161,484
wt,922,Chr1,20102432,20102843,20102638,411
wt,922,Chr2,882115,883098,882607,983
wt,922,Chr2,10191027,10191196,10191111,169
wt,922,Chr2,16752864,16752921,16752892,57
wt,922,Chr3,9637650,9637813,9637732,163
wt,922,Chr3,18806753,18807903,18807328,1150
wt,922,Chr4,5451995,5453025,5452510,1030
wt,922,Chr5,8226984,8227246,8227115,262
wt,922,Chr5,14722118,14722636,14722377,518
wt,923,Chr1,7892149,7892218,7892183,69
wt,923,Chr1,17012315,17014286,17013301,1971
wt,923,Chr1,23692913,23693130,23693021,217
wt,923,Chr2,1601760,1602342,1602051,582
wt,923,Chr2,18360870,18361272,18361071,402
wt,923,Chr3,7617844,7617940,7617892,96
wt,923,Chr5,21691399,21692125,21691762,726
wt,923,Chr5,26029782,26030056,26029919,274
wt,926,Chr1,12480406,12480660,12480533,254
wt,926,Chr1,30269236,30269327,30269282,91
wt,926,Chr3,8608412,8610873,8609642,2461
wt,926,Chr3,10239728,10241220,10240474,1492
wt,926,Chr4,9030549,9030726,9030637,177
wt,926,Chr5,499185,499273,499229,88
wt,926,Chr5,22087715,22087978,22087847,263
wt,931,Chr1,6176913,6178123,6177518,1210
wt,931,Chr1,26636651,26636746,26636699,95
wt,931,Chr2,13800907,13800952,13800929,45
wt,931,Chr3,4009230,4015474,4012352,6244
wt,931,Chr3,16628343,16628611,16628477,268
wt,931,Chr4,528685,528892,528789,207
wt,931,Chr4,1251820,1252017,1251918,197
wt,931,Chr5,449111,449234,449173,123
wt,931,Chr5,19098421,19098667,19098544,246
wt,933,Chr1,7310695,7311159,7310927,464
wt,933,Chr1,28187086,28187230,28187158,144
wt,933,Chr2,10083953,10084593,10084273,640
wt,933,Chr2,18170309,18174768,18172539,4459
wt,933,Chr3,22411689,22412359,22412024,670
wt,933,Chr5,6844464,6845012,6844738,548
wt,933,Chr5,18611977,18612583,18612280,606
wt,934,Chr1,9881778,9882075,9881926,297
wt,934,Chr1,23267646,23268269,23267958,623
wt,934,Chr1,30242677,30242922,30242799,245
wt,934,Chr2,9327216,9327309,9327262,93
wt,934,Chr2,19392568,19393559,19393064,991
wt,934,Chr3,9307342,9307523,9307432,181
wt,934,Chr3,23194373,23195662,23195017,1289
wt,934,Chr4,6355434,6355612,6355523,178
wt,934,Chr5,16838241,16838345,16838293,104
wt,935,Chr1,2665295,2665466,2665381,171
wt,935,Chr1,10708663,10708763,10708713,100
wt,935,Chr2,179891,180140,180015,249
wt,935,Chr2,1426434,1426708,1426571,274
wt,935,Chr3,3013021,3018735,3015878,5714
wt,935,Chr4,15755539,15756418,15755979,879
wt,935,Chr5,17157500,17158113,17157806,613
wt,935,Chr5,19305455,19307252,19306353,1797
wt,935,Chr5,24787797,24787837,24787817,40
wt,936,Chr1,8031692,8033112,8032402,1420
wt,936,Chr1,26119463,26119608,26119535,145
wt,936,Chr2,611146,611302,611224,156
wt,936,Chr2,10774256,10774506,10774381,250
wt,936,Chr2,19460557,19467282,19463919,6725
wt,936,Chr3,10212521,10213603,10213062,1082
wt,936,Chr4,393016,394640,393828,1624
wt,936,Chr5,7075587,7076680,7076133,1093
wt,936,Chr5,24394378,24394991,24394684,613
wt,941,Chr1,16869595,16871887,16870741,2292
wt,941,Chr2,1130417,1131105,1130761,688
wt,941,Chr4,5807602,5808093,5807848,491
wt,941,Chr4,10004817,10004884,10004851,67
wt,950,Chr2,7048660,7048981,7048820,321
wt,950,Chr3,11499378,11499613,11499496,235
wt,950,Chr4,7440684,7440769,7440726,85
wt,950,Chr5,10802621,10802930,10802775,309
wt,957,Chr1,8178740,8180027,8179384,1287
wt,957,Chr2,1682328,1682609,1682468,281
wt,957,Chr2,8893908,8893965,8893936,57
wt,957,Chr4,12450782,12450834,12450808,52
wt,957,Chr5,3315159,3315456,3315307,297
wt,957,Chr5,15850605,15850679,15850642,74
wt,975,Chr1,12689895,12691224,12690559,1329
wt,975,Chr1,19691527,19694584,19693055,3057
wt,975,Chr3,4988415,4989526,4988971,1111
wt,975,Chr3,9136621,9136695,9136658,74
wt,975,Chr3,21054887,21055328,21055107,441
wt,975,Chr4,1253018,1253047,1253032,29
wt,975,Chr4,10335244,10335565,10335404,321
wt,975,Chr5,2096435,2096709,2096572,274
wt,975,Chr5,15134223,15134281,15134252,58
wt,975,Chr5,26056326,26056588,26056457,262
wt,979,Chr1,12974082,12974439,12974260,357
wt,979,Chr1,16132479,16132662,16132571,183
wt,979,Chr1,24647271,24647289,24647280,18
wt,979,Chr2,12875474,12876159,12875816,685
wt,979,Chr2,16299245,16300710,16299977,1465
wt,979,Chr3,7598957,7599106,7599031,149
wt,979,Chr3,9302294,9302378,9302336,84
wt,979,Chr3,17279393,17279552,17279473,159
wt,979,Chr4,8983065,8983502,8983283,437
wt,979,Chr5,2321476,2322605,2322040,1129
wt,979,Chr5,7334326,7334854,7334590,528
wt,979,Chr5,19121861,19121962,19121911,101
wt,982,Chr1,23773839,23773881,23773860,42
wt,982,Chr2,6204285,6207455,6205870,3170
wt,982,Chr2,18846730,18847479,18847104,749
wt,982,Chr3,883550,884616,884083,1066
wt,982,Chr4,1023562,1027159,1025360,3597
wt,982,Chr4,11386019,11386304,11386161,285
wt,982,Chr4,11642402,11643684,11643043,1282
wt,982,Chr4,17536814,17537246,17537030,432
wt,982,Chr5,7900780,7901399,7901090,619
wt,982,Chr5,17535196,17535945,17535570,749
wt,982,Chr5,26193796,26193848,26193822,52
wt,983,Chr1,10550298,10550950,10550624,652
wt,983,Chr1,25438259,25438913,25438586,654
wt,983,Chr2,993099,995017,994058,1918
wt,983,Chr2,2317100,2317341,2317220,241
wt,983,Chr3,22745847,22746056,22745951,209
wt,983,Chr5,3830238,3836395,3833316,6157
wt,983,Chr5,8622181,8623130,8622655,949
wt,983,Chr5,18604784,18604834,18604809,50
wt,983,Chr5,20074285,20074473,20074379,188
wt,984,Chr1,11451616,11452034,11451825,418
wt,984,Chr1,19875175,19875236,19875205,61
wt,984,Chr1,24631883,24632225,24632054,342
wt,984,Chr1,30282021,30282102,30282061,81
wt,984,Chr2,14335763,14336533,14336148,770
wt,984,Chr3,16466579,16466973,16466776,394
wt,984,Chr4,384125,384197,384161,72
wt,984,Chr4,1240217,1240867,1240542,650
wt,984,Chr4,11890612,11890771,11890692,159
wt,984,Chr5,782582,783375,782978,793
wt,984,Chr5,17626167,17626299,17626233,132
wt,984,Chr5,24662241,24662445,24662343,204
wt,987,Chr1,8009431,8009781,8009606,350
wt,987,Chr1,16474332,16474488,16474410,156
wt,987,Chr1,20044601,20044936,20044769,335
wt,987,Chr1,29489695,29489904,29489799,209
wt,987,Chr2,8064437,8064616,8064527,179
wt,987,Chr3,11108286,11108601,11108444,315
wt,987,Chr3,16984922,16985515,16985218,593
wt,987,Chr4,7215625,7215979,7215802,354
wt,987,Chr5,7353866,7355778,7354822,1912
wt,992,Chr1,24438913,24439216,24439065,303
wt,992,Chr1,26162098,26162128,26162113,30
wt,992,Chr2,5420090,5420690,5420390,600
wt,992,Chr3,4755636,4757619,4756628,1983
wt,992,Chr4,1252957,1253047,1253002,90
wt,993,Chr1,2847808,2848821,2848314,1013
wt,993,Chr1,19618620,19619045,19618832,425
wt,993,Chr1,30211949,30212057,30212003,108
wt,993,Chr2,8708928,8709456,8709192,528
wt,993,Chr3,8012099,8012564,8012331,465
wt,993,Chr3,16187063,16188305,16187684,1242
wt,993,Chr4,17457833,17457879,17457856,46
wt,993,Chr5,15969138,15969571,15969354,433
wt,997,Chr1,10970812,10971013,10970912,201
wt,997,Chr1,25301746,25301844,25301795,98
wt,997,Chr2,268520,268720,268620,200
wt,997,Chr2,7315469,7316146,7315807,677
wt,997,Chr2,18855483,18857542,18856513,2059
wt,997,Chr3,8585753,8586085,8585919,332
wt,997,Chr3,16564965,16565564,16565265,599
wt,997,Chr4,11967891,11968427,11968159,536
wt,997,Chr5,21301392,21301630,21301511,238
wt,997,Chr5,23779637,23779814,23779725,177
wt,998,Chr1,4552519,4553484,4553001,965
wt,998,Chr1,27976605,27976684,27976645,79
wt,998,Chr2,1259316,1259492,1259404,176
wt,998,Chr2,12843617,12843724,12843671,107
wt,998,Chr3,598430,598469,598450,39
wt,998,Chr3,10772509,10772633,10772571,124
wt,998,Chr3,13107335,13107359,13107347,24
wt,998,Chr4,5459014,5459105,5459060,91
wt,998,Chr5,1101944,1102019,1101982,75
wt,998,Chr5,8655709,8656028,8655869,319
wt,999,Chr2,12288024,12288280,12288152,256
wt,999,Chr2,12583925,12584978,12584451,1053
wt,999,Chr3,1573704,1574545,1574124,841
wt,999,Chr3,5599720,5599802,5599761,82
wt,999,Chr4,4807883,4808549,4808216,666
wt,999,Chr4,7622275,7622347,7622311,72
wt,1001,Chr1,9873459,9876819,9875139,3360
wt,1001,Chr3,1457354,1457444,1457399,90
wt,1001,Chr4,6801814,6801937,6801876,123
wt,1001,Chr5,18223695,18223821,18223758,126
wt,1002,Chr1,10263245,10263936,10263591,691
wt,1002,Chr2,6540250,6540310,6540280,60
wt,1002,Chr2,18347162,18349656,18348409,2494
wt,1002,Chr3,3763647,3764976,3764311,1329
wt,1002,Chr3,10797145,10797569,10797357,424
wt,1002,Chr4,5367784,5367927,5367856,143
wt,1002,Chr4,5636283,5636677,5636480,394
wt,1002,Chr4,17537566,17537721,17537644,155
wt,1002,Chr5,21349932,21349955,21349944,23
wt,1003,Chr1,18840263,18840324,18840293,61
wt,1003,Chr1,26415498,26415744,26415621,246
wt,1003,Chr2,13940534,13940966,13940750,432
wt,1003,Chr4,11942205,11943002,11942603,797
wt,1003,Chr4,18393641,18395115,18394378,1474
wt,1003,Chr5,588197,588265,588231,68
wt,1003,Chr5,18787588,18787669,18787628,81
wt,1005,Chr1,1553816,1553950,1553883,134
wt,1005,Chr1,1888493,1888559,1888526,66
wt,1005,Chr2,6043254,6049596,6046425,6342
wt,1005,Chr2,10752500,10752903,10752702,403
wt,1005,Chr4,8395724,8396655,8396190,931
wt,1005,Chr4,10855990,10856843,10856416,853
wt,1005,Chr4,14804178,14806021,14805100,1843
wt,1005,Chr5,16608466,16608999,16608732,533
wt,1006,Chr1,2403720,2404671,2404196,951
wt,1006,Chr1,25157940,25158135,25158038,195
wt,1006,Chr2,6492997,6493123,6493060,126
wt,1006,Chr2,15072571,15074999,15073785,2428
wt,1006,Chr3,8866812,8871215,8869014,4403
wt,1006,Chr3,19986782,19987515,19987148,733
wt,1006,Chr4,156944,157203,157074,259
wt,1006,Chr4,11624943,11628431,11626687,3488
wt,1006,Chr5,6396992,6397315,6397154,323
wt,1018,Chr1,4653087,4654291,4653689,1204
wt,1018,Chr1,21646193,21646328,21646261,135
wt,1018,Chr2,13375742,13376196,13375969,454
wt,1018,Chr4,11550901,11552896,11551899,1995
wt,1018,Chr5,17706073,17706348,17706211,275
wt,1018,Chr5,25921384,25922647,25922016,1263
wt,1019,Chr2,7332282,7332342,7332312,60
wt,1019,Chr3,9010133,9010138,9010135,5
wt,1019,Chr5,779802,780059,779930,257
wt,1019,Chr5,7980019,7980073,7980046,54
wt,1019,Chr5,17965775,17965781,17965778,6
wt,1021,Chr1,2818511,2818949,2818730,438
wt,1021,Chr2,681345,681485,681415,140
wt,1021,Chr3,9419385,9419533,9419459,148
wt,1021,Chr3,19415362,19415988,19415675,626
wt,1021,Chr4,11922731,11923017,11922874,286
wt,1021,Chr5,3281217,3281709,3281463,492
wt,1023,Chr1,18183302,18183740,18183521,438
wt,1023,Chr3,5963880,5964303,5964092,423
wt,1023,Chr3,15738051,15738352,15738201,301
wt,1023,Chr3,19987703,19989386,19988545,1683
wt,1023,Chr4,368769,369290,369029,521
wt,1023,Chr4,594111,594189,594150,78
wt,1023,Chr4,12494405,12495385,12494895,980
wt,1023,Chr5,993971,996339,995155,2368
wt,1026,Chr1,16134080,16134167,16134124,87
wt,1026,Chr1,19433573,19433680,19433627,107
wt,1026,Chr2,9667370,9667435,9667402,65
wt,1026,Chr2,10584400,10584601,10584500,201
wt,1026,Chr3,3446697,3446819,3446758,122
wt,1026,Chr3,4974948,4976914,4975931,1966
wt,1026,Chr3,8139394,8139522,8139458,128
wt,1026,Chr4,746793,747211,747002,418
wt,1026,Chr4,1048971,1049364,1049167,393
wt,1026,Chr5,20050083,20051299,20050691,1216
wt,1026,Chr5,24922993,24923905,24923449,912
wt,1027,Chr2,7901856,7902033,7901944,177
wt,1027,Chr2,10582822,10583346,10583084,524
wt,1027,Chr2,19334555,19334748,19334651,193
wt,1027,Chr3,8228407,8228425,8228416,18
wt,1027,Chr3,22888928,22901378,22895153,12450
wt,1027,Chr4,9890875,9891132,9891003,257
wt,1027,Chr5,24821661,24821795,24821728,134
wt,1029,Chr1,12239551,12239818,12239685,267
wt,1029,Chr2,11759491,11759827,11759659,336
wt,1029,Chr3,18799706,18799841,18799774,135
wt,1029,Chr4,16263003,16263032,16263017,29
wt,1029,Chr5,24272721,24272845,24272783,124
wt,1030,Chr1,6871182,6871474,6871328,292
wt,1030,Chr2,17876819,17877612,17877215,793
wt,1030,Chr3,4838356,4839708,4839032,1352
wt,1030,Chr3,16554642,16554772,16554707,130
wt,1030,Chr5,9804823,9804843,9804833,20
wt,1030,Chr5,15245942,15246287,15246114,345
wt,1031,Chr1,26006690,26008109,26007400,1419
wt,1031,Chr2,9675662,9676168,9675915,506
wt,1031,Chr2,12388420,12388832,12388626,412
wt,1031,Chr4,11008062,11008442,11008252,380
wt,1031,Chr4,11706723,11707234,11706979,511
wt,1031,Chr5,8247578,8248756,8248167,1178
wt,1032,Chr1,8445388,8445588,8445488,200
wt,1032,Chr1,17287683,17288068,17287875,385
wt,1032,Chr3,18022105,18022262,18022183,157
wt,1032,Chr4,9329019,9329171,9329095,152
wt,1032,Chr5,404082,404141,404112,59
wt,1032,Chr5,4429339,4429425,4429382,86
wt,1032,Chr5,19923886,19924112,19923999,226
wt,1035,Chr1,5788855,5789314,5789085,459
wt,1035,Chr1,14158111,14158128,14158119,17
wt,1035,Chr1,17831754,17832913,17832334,1159
wt,1035,Chr2,16001065,16002020,16001543,955
wt,1035,Chr2,16250607,16250734,16250671,127
wt,1035,Chr3,3129923,3129982,3129953,59
wt,1035,Chr3,3203384,3203723,3203554,339
wt,1035,Chr4,1244045,1245087,1244566,1042
wt,1035,Chr4,8473704,8474301,8474002,597
wt,1035,Chr4,9560818,9561086,9560952,268
wt,1035,Chr4,17368776,17371026,17369901,2250
wt,1035,Chr5,8850257,8855729,8852993,5472
wt,1037,Chr1,17166446,17167700,17167073,1254
wt,1037,Chr2,6390280,6390715,6390498,435
wt,1037,Chr3,6273108,6273524,6273316,416
wt,1037,Chr3,10737455,10737582,10737519,127
wt,1037,Chr3,19633795,19637216,19635505,3421
wt,1037,Chr4,5417041,5419080,5418061,2039
wt,1037,Chr5,16088350,16088405,16088378,55
wt,1037,Chr5,21453783,21454027,21453905,244
wt,1038,Chr1,642802,643447,643124,645
wt,1038,Chr1,28364685,28365402,28365043,717
wt,1038,Chr3,4746849,4747120,4746985,271
wt,1038,Chr3,11214401,11215116,11214759,715
wt,1038,Chr4,11744032,11744487,11744260,455
wt,1038,Chr5,763291,763485,763388,194
wt,1038,Chr5,19100360,19101405,19100882,1045
wt,1043,Chr1,13011122,13012852,13011987,1730
wt,1043,Chr2,4800614,4800693,4800654,79
wt,1043,Chr2,18613878,18613881,18613880,3
wt,1043,Chr3,8879157,8879361,8879259,204
wt,1043,Chr3,18302585,18302824,18302705,239
wt,1043,Chr3,18846050,18846812,18846431,762
wt,1043,Chr3,22918165,22918218,22918191,53
wt,1043,Chr4,10154799,10156147,10155473,1348
wt,1044,Chr1,6571591,6571792,6571691,201
wt,1044,Chr1,7478460,7479461,7478960,1001
wt,1044,Chr1,30145710,30146503,30146106,793
wt,1044,Chr3,1235223,1235552,1235387,329
wt,1044,Chr3,17600368,17600469,17600418,101
wt,1044,Chr5,9966676,9967257,9966966,581
wt,1044,Chr5,22987377,22988619,22987998,1242
wt,1046,Chr1,9193208,9193409,9193308,201
wt,1046,Chr1,17711388,17712153,17711770,765
wt,1046,Chr1,26232730,26239426,26236078,6696
wt,1046,Chr2,6688048,6688548,6688298,500
wt,1046,Chr2,10176593,10177070,10176831,477
wt,1046,Chr2,17106908,17107485,17107196,577
wt,1046,Chr3,163598,164137,163868,539
wt,1046,Chr3,17690671,17691047,17690859,376
wt,1046,Chr3,22620748,22620893,22620820,145
wt,1046,Chr5,689224,690297,689760,1073
wt,1046,Chr5,9196950,9197357,9197154,407
wt,1046,Chr5,16124391,16124549,16124470,158
wt,1046,Chr5,21600863,21601408,21601135,545
wt,1047,Chr1,22882978,22883007,22882992,29
wt,1047,Chr1,25883483,25885079,25884281,1596
wt,1047,Chr2,258667,258945,258806,278
wt,1047,Chr3,21854145,21854452,21854299,307
wt,1047,Chr3,22378888,22379304,22379096,416
wt,1047,Chr4,5729833,5731037,5730435,1204
wt,1047,Chr4,17394277,17394495,17394386,218
wt,1047,Chr5,10640123,10640616,10640369,493
wt,1048,Chr1,13037348,13037459,13037404,111
wt,1048,Chr1,16644049,16644400,16644225,351
wt,1048,Chr1,29362072,29362482,29362277,410
wt,1048,Chr2,883098,883708,883403,610
wt,1048,Chr2,18947972,18948524,18948248,552
wt,1048,Chr3,6298644,6299805,6299224,1161
wt,1048,Chr3,10840525,10840605,10840565,80
wt,1048,Chr3,18028018,18029105,18028562,1087
wt,1048,Chr4,136169,136245,136207,76
wt,1048,Chr4,13527807,13528087,13527947,280
wt,1048,Chr5,3243576,3243748,3243662,172
wt,1048,Chr5,16658374,16658398,16658386,24
wt,1050,Chr1,605242,605448,605345,206
wt,1050,Chr2,14271545,14274089,14272817,2544
wt,1050,Chr2,14574930,14575482,14575206,552
wt,1050,Chr3,9944840,9946327,9945584,1487
wt,1050,Chr3,10866034,10866036,10866035,2
wt,1050,Chr4,10855990,10856843,10856416,853
wt,1050,Chr5,10933546,10933689,10933618,143
wt,1050,Chr5,16332539,16333156,16332847,617
wt,1050,Chr5,24742049,24744202,24743125,2153
wt,1059,Chr1,2661372,2661864,2661618,492
wt,1059,Chr2,6024050,6025111,6024580,1061
wt,1059,Chr3,1673447,1674774,1674111,1327
wt,1059,Chr3,17946476,17947068,17946772,592
wt,1059,Chr4,10851115,10851822,10851469,707
wt,1059,Chr5,767404,767637,767520,233
wt,1060,Chr1,9124621,9125497,9125059,876
wt,1060,Chr1,23017200,23017222,23017211,22
wt,1060,Chr1,24523862,24525131,24524496,1269
wt,1060,Chr4,9897423,9897743,9897583,320
wt,1060,Chr5,6514168,6514262,6514215,94
wt,1062,Chr1,9806073,9807196,9806635,1123
wt,1062,Chr1,16915475,16915833,16915654,358
wt,1062,Chr2,2198198,2198462,2198330,264
wt,1062,Chr3,15668809,15669653,15669231,844
wt,1062,Chr4,5786332,5789442,5787887,3110
wt,1075,Chr1,16784627,16785446,16785037,819
wt,1075,Chr2,274983,275405,275194,422
wt,1075,Chr2,6480561,6480841,6480701,280
wt,1075,Chr2,10068607,10068618,10068613,11
wt,1075,Chr3,2882580,2882926,2882753,346
wt,1075,Chr3,23353679,23353786,23353733,107
wt,1075,Chr4,7246529,7247349,7246939,820
wt,1075,Chr5,10261698,10262010,10261854,312
wt,1075,Chr5,25940779,25941473,25941126,694
wt,1085,Chr1,25555635,25555908,25555771,273
wt,1085,Chr2,9611290,9611856,9611573,566
wt,1085,Chr3,6717814,6717927,6717870,113
wt,1085,Chr3,22648793,22649052,22648923,259
wt,1085,Chr4,16895202,16895571,16895386,369
wt,1085,Chr5,7553157,7553366,7553261,209
wt,1085,Chr5,13656992,13658380,13657686,1388
wt,1085,Chr5,25399143,25400016,25399579,873
wt,1087,Chr1,4154007,4154489,4154248,482
wt,1087,Chr1,19514679,19514737,19514708,58
wt,1087,Chr1,26409668,26410107,26409888,439
wt,1087,Chr2,9516312,9518183,9517248,1871
wt,1087,Chr2,16825815,16826466,16826141,651
wt,1087,Chr3,9038878,9039250,9039064,372
wt,1087,Chr3,9494117,9494133,9494125,16
wt,1087,Chr3,22129385,22129894,22129639,509
wt,1087,Chr4,9741507,9744268,9742887,2761
wt,1087,Chr5,5811515,5811560,5811537,45
wt,1087,Chr5,14232160,14235405,14233782,3245
wt,1087,Chr5,23686042,23686165,23686104,123
wt,1090,Chr1,11465175,11465221,11465198,46
wt,1090,Chr1,29068309,29071188,29069749,2879
wt,1090,Chr2,9968495,9969508,9969001,1013
wt,1090,Chr3,8721290,8721539,8721414,249
wt,1090,Chr5,497563,497769,497666,206
wt,1090,Chr5,5180319,5181201,5180760,882
wt,1090,Chr5,21370086,21370757,21370422,671
wt,1090,Chr5,25080278,25080860,25080569,582
wt,1091,Chr2,1000732,1002163,1001448,1431
